0,6.64054590339421
0.1,7.48782749417146
0.2,8.66226572149888
0.3,8.90924363095834
0.4,7.28251008785836
0.5,9.38236339804942
0.6,9.58148398095877
0.7,8.72636399206253
0.8,9.68064507844424
0.9,8.3963385788426
1,9.27005095004043
1.1,10.6361917079349
1.2,10.582076857987
1.3,11.1968325807037
1.4,10.7282036080601
1.5,9.53213686072064
1.6,11.6329974034982
1.7,12.0581844698424
1.8,11.7010908561729
1.9,12.1128023003302
2,12.3092046766873
2.1,11.7321221449286
2.2,12.5675991474084
2.3,11.6837293819666
2.4,13.1439060024451
2.5,11.8232155466681
2.6,12.61692286541
2.7,12.3161941984517
2.8,12.6634030968424
2.9,14.5639530051528
3,14.4981058328444
3.1,13.85932880414
3.2,15.5455107123282
3.3,13.6692259851567
3.4,14.8291120272097
3.5,14.9275844513139
3.6,16.0406886127427
3.7,16.3389597726152
3.8,15.1698069904751
3.9,16.0964581103129
4,16.2248482616351
4.1,16.9165199232559
4.2,17.2915391109736
4.3,17.6257793685594
4.4,16.7548576770967
4.5,17.9133161567635
4.6,18.0867254091398
4.7,17.1840069909477
4.8,17.3136946675843
4.9,18.4162373195589
5,19.707411104587
5.1,18.5128871713321
5.2,19.3061158272535
5.3,18.7047674608296
5.4,20.147914236403
5.5,19.2367187655563
5.6,20.0437012188298
5.7,20.7178764621104
5.8,21.3890774808323
5.9,21.7763702779725
6,21.0585957189167
6.1,20.348836218506
6.2,20.6033762127858
6.3,21.0822689844846
6.4,22.6536496887624
6.5,21.5348490116345
6.6,23.0528550999583
6.7,21.9701074280675
6.8,23.7773063333306
6.9,22.6749626617651
7,22.5521690759918
7.1,22.9074928733449
7.2,23.9769027551373
7.3,23.8785643524763
7.4,23.8288168662449
7.5,25.1609058441615
7.6,24.8261074096513
7.7,24.9743642990696
7.8,26.0495454268086
7.9,24.8274297432869
8,26.1415605269547
8.1,26.3635769168405
8.2,25.7350254480433
8.3,26.395989773668
8.4,25.494464865995
8.5,25.6740852729332
8.6,27.0008343719206
8.7,27.8020846292346
8.8,28.3882245737271
8.9,26.7687842794896
9,28.008294420006
9.1,28.0095984744339
9.2,27.1873747598529
9.3,28.1653820821174
9.4,27.9930193088445
9.5,29.676854443573
9.6,28.7957945967031
9.7,29.5256262116643
9.8,28.9209920778495
9.9,30.1545584652238
10,29.6048339544423
